"","pos","name","date","time","map"
"28032","1","Lofas","11/03/13","30.197","xqjump41"
"28033","1","ds.ads","11/02/13","31.081","xqjump42"
"28034","1","Lofas","24/05/14","57.195","xqjump43"
"28035","1","prd","16/10/16","11.755","xqjump44"
"28036","1","rl","04/08/12","6.067","xqjump45"
"28037","1","Lofas","16/06/13","15.817","xqjump46"
"28038","1","n00k!e","07/12/13","7.364","xqjump47"
"28039","1","KroPP","22/06/14","38.809","xqjump48"
"28040","1","Lofas","22/09/15","9.966","xqjump49"
"28041","1","KroPP","16/02/14","28.240","xqjump5"
"28042","1","APKIS","07/10/15","135.630","xqjump50"
"28043","1","n00k!e","28/11/13","26.292","xqjump51"
"28044","1","santher","08/05/12","11.632","xqjump52"
"28045","1","Goblin","25/10/15","19.665","xqjump53"
"28046","1","Stoner","08/10/15","33.748","xqjump54"
"28047","1","n00k!e","22/09/15","14.600","xqjump6"
"28048","1","(MCS)Faderjok","04/01/14","20.659","xqjump7"
"28049","1","Lofas","08/01/13","8.610","xqjump8"
"28050","1","Lofas","30/06/13","24.406","xqjump9"
"28051","1","Goblin","16/04/17","9.063","xqnewb1"
"28052","1","Lofas","26/07/14","14.523","xqnewb2"
"28053","1","Lofas","08/07/15","9.684","xqnewb3"
"28054","1","Lofas","01/09/13","11.896","xqnewb4"
"28055","1","Lofas","23/06/15","12.338","xqnewb5"
"28056","1","n00k!e","13/12/15","12.107","xqnewb6"
"28057","1","Lofas","14/03/13","16.915","xqnewb7"
"28058","1","Lofas","29/06/13","14.315","xqnewb8"
"28059","1","prd","09/02/16","32.185","xqracing"
"28060","1","prd","18/10/16","20.480","xqracing2"
"28061","1","DRK","05/01/13","18.027","xspawnjump_1"
"28062","1","yogurt","01/11/16","22.111","xspawnjump_2"
"28063","1","KroPP","20/05/14","61.676","xysant"
"28064","1","n00k!e","15/03/14","19.123","xysantjump"
"28065","1","ace","03/04/16","43.044","xysanttreehouse"
"28066","1","n00k!e","12/10/15","6.461","xyzjump1"
"28067","1","n00k!e","07/07/13","56.381","yeroo1"
"28068","1","n00k!e","11/02/15","29.617","yeroo1b"
"28069","1","Castro","10/09/15","44.076","yeroojump"
"28070","1","KroPP","24/03/16","16.390","zfm_jump"
"28071","1","prd","01/10/16","23.202","zfm_jump3"
"28072","1","Lofas","06/10/14","15.929","ziolojumps1"
"28073","1","Lofas","30/11/14","21.112","ziolojumps10"
"28074","1","APKIS","27/10/15","19.502","ziolojumps11"
"28075","1","ds.ads","12/11/12","23.434","ziolojumps5"
"28076","1","Goblin","15/04/17","45.859","ziolojumps8"
"28077","1","prd","29/07/15","21.599","ziolojumps9"
"28078","1","n00k!e","20/09/15","54.914","zkjump1"
"28079","1","APKIS","10/11/15","20.613","zmanjump"
"28080","1","Lofas","21/07/14","36.227","zmanjump2"
"28081","1","Stoner","26/08/15","17.659","zmanjump3"
"28082","1","n00k!e","26/05/14","21.664","zork"
"28083","1","Goblin","09/04/17","9.946","sgm2"
"28084","1","KroPP","04/08/15","14.325","sgm3"
"28085","1","APKIS","07/08/15","168.895","acejumps17"
"28086","1","prd","18/10/16","45.746","iceicebaby"
"28087","1","prd","12/08/15","19.660","iceicebaby2"
"28088","1","Castro","19/08/15","20.367","mzc3"
"28089","1","n00k!e","19/10/15","21.281","mzc4"
"28090","1","prd","30/09/15","10.264","mzc6"
"28091","1","mule_0wnz","19/01/16","21.402","mzc7"
"28092","1","Castro","13/08/15","8.602","mzc9"
"28093","1","APKIS","27/09/15","16.694","mzc10"
"28094","1","Goblin","16/06/17","28.733","cube1"
"28095","1","prd","01/12/16","35.958","theepicrace2"
"28096","1","prd","28/08/15","48.719","sgm4"
"28097","1","prd","01/10/16","59.223","acejumps14"
"28098","1","n00k!e","14/12/15","48.074","nubjumps1"
"28099","1","prd","17/09/15","16.282","nubrace1"
"28916","1","Goblin","12/02/16","19.474","jupiter6"
"28918","1","Castro","08/10/15","72.938","kickassmzc"
"28919","1","prd","30/09/15","17.464","layers01"
"28920","1","n00k!e","11/10/15","30.409","layers02"
"28921","1","n00k!e","10/10/15","27.645","layers03"
"28922","1","Goblin","15/02/16","34.664","jupiter7"
"28923","1","n00k!e","25/10/15","18.540","layers04"
"28924","1","n00k!e","26/10/15","164.544","rapture01"
"28925","1","n00k!e","13/12/15","36.000","relentless"
"28926","1","KroPP","18/02/16","107.616","rapture02"
"28927","1","n00k!e","05/11/15","15.422","q2jt15_tigers"
"28929","1","prd","13/11/15","18.205","q2jt15_lions"
"28930","1","Goblin","04/03/16","28.862","n00bz0r-01"
"28931","1","KroPP","12/11/15","16.921","q2jt15_cheetahs"
"28932","1","n00k!e","14/11/15","23.023","q2jt15_rabbits"
"28933","1","n00k!e","15/11/15","22.414","bw5"
"28934","1","n00k!e","16/11/15","35.424","n00bz0r-02"
"28935","1","prd","30/11/15","26.586","layers05"
"28936","1","n00k!e","22/11/15","28.065","n00bz0r-03"
"28938","1","Lofas","26/11/15","224.539","pyrrhic"
"28939","1","n00k!e","27/11/15","18.104","duelingtowers"
"28940","1","ace","05/12/15","32.725","acejumps18"
"28941","1","n00k!e","09/12/15","34.174","acejumps19"
"28942","1","n00k!e","09/12/15","123.476","n00bz0r-04a"
"28943","1","n00k!e","25/12/15","12.731","antioch"
"28944","1","Lofas","25/12/15","9.417","wobluda_fix"
"28946","1","KroPP","28/12/15","15.138","adrenjumps49"
"28947","1","KroPP","31/12/15","26.563","acejumps20"
"28949","1","Goblin","04/02/16","31.284","sgm5"
"28950","1","KroPP","06/01/16","229.737","acejumps21"
"28951","1","Goblin","17/01/16","22.180","n00bz0r-05"
"28952","1","KroPP","12/01/16","33.871","adrenjumps50"
"28953","1","KroPP","17/01/16","46.305","stonerjumps1"
"28954","1","prd","18/01/16","23.947","kr3w-1"
"28955","1","KroPP","19/01/16","55.761","stonerjumps2"
"28956","1","prd","18/01/16","27.972","0wnz4"
"28957","1","Lofas","21/01/16","58.006","stonerjumps3"
"28958","1","prd","25/01/16","23.656","0wnz5"
"28959","1","Lofas","28/01/16","93.121","stonerjumps4"
"28960","1","Castro","11/02/16","58.626","acejumps22"
"28962","1","n00k!e","07/05/16","37.794","pain5"
"28963","1","prd","09/01/17","15.650","0wnz6"
"28964","1","prd","05/02/16","28.842","adrenjumps51"
"28966","1","prd","24/02/16","23.936","acejumps23"
"28967","1","Goblin","05/02/16","27.124","stonerjumps5"
"28968","1","Goblin","14/02/16","31.709","acejumps24"
"28969","1","prd","16/02/16","96.351","stonerjumps6"
"28970","1","prd","13/02/16","20.293","0wnz7"
"28971","1","prd","17/02/16","80.285","stonerjumps7"
"28972","1","Lofas","17/02/16","67.096","stonerjumps8"
"28973","1","Goblin","02/06/17","72.499","mzc16a"
"28974","1","Goblin","06/03/16","41.878","stonerjumps9"
"28975","1","prd","26/02/16","24.123","layers06"
"28976","1","prd","27/02/16","76.928","stonerjumps10"
"28977","1","prd","27/02/16","24.063","sem1"
"28978","1","prd","14/03/16","35.032","stonerjumps11"
"28979","1","prd","16/03/16","74.856","stonerjumps12"
"28980","1","KroPP","20/03/16","44.374","stonerjumps13"
"28981","1","KroPP","22/03/16","266.727","acejumps25"
"28982","1","ace","08/04/16","70.859","acejumps26"
"28983","1","Goblin","14/04/17","115.837","hangtime2-2"
"28984","1","n00k!e","25/04/16","163.252","acejumps27"
"28985","1","prd","25/05/16","19.142","fly2_ice"
"28986","1","yogurt","20/07/16","39.864","acejumps29"
"28987","1","prd","19/07/16","26.100","acejumps30"
"28988","1","Goblin","14/04/17","51.243","hangtime2-1"
"28989","1","ace","05/02/17","60.608","acejumps28"
"28990","1","prd","21/10/16","61.962","kr3w-2"
"28991","1","yogurt","24/10/16","133.388","acejumps31"
"28992","1","Goblin","08/04/17","30.725","layers07"
"28993","1","yogurt","30/10/16","176.800","acejumps32"
"28994","1","ace","07/04/17","13.261","locus1"
"28995","1","Goblin","12/12/16","14.414","locus2"
"28996","1","Goblin","12/12/16","21.647","locus3"
"28997","1","Goblin","08/04/17","18.764","acejumps33"
"28998","1","Goblin","23/02/17","20.688","mako1"
"28999","1","Goblin","25/02/17","1681.940","ataraxia"
"29000","1","Goblin","08/04/17","40.910","acejumps34"
"29001","1","Goblin","08/04/17","29.799","acejumps35"
"29002","1","Goblin","23/03/17","38.567","mzcagain"
"29003","1","Goblin","08/04/17","40.443","acejumps36"
"29004","1","Goblin","23/03/17","34.491","mzccross"
